collection,source_rel_path,filename,file_status,curve_index,short_name,long_name,unit,samples,duration_s,min,max,mean,sample_columns,curve_metadata_keys
ddd,ddd\ddd_y_250909111126.xml.gz,ddd_y_250909111126.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],8,80.0,954.0,956.0,955.0,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111126.xml.gz,ddd_y_250909111126.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],17,80.0,196.0,206.0,202.23529411764707,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111126.xml.gz,ddd_y_250909111126.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],1023,80.0,200.0,1396.0,813.9374389051808,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,0,p Soll,Nominal pressure,[bar],241,80.0,3.0,210.0,137.9253112033195,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,1,p Sys   a,System pressure,[bar],2771,80.0,0.0,169.0,113.983446048358,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,2,s L     a,die position,[mm],2814,80.0,0.0,990.69,425.06403340440653,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,3,p L     a,closing pressure,[bar],1633,80.0,1.0,199.0,105.74647887323944,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,4,s I     a,Plunger stroke,[mm],2249,80.0,0.0,763.0,308.218986216096,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],414,80.0,-0.04,2.13,0.9334782608695652,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2700,80.0,0.0,535.0,428.34925925925927,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1096,80.0,-3.0,161.0,113.7992700729927,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],2010,80.0,2.138,234.0,94.97469552238806,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],536,80.0,118.0,136.0,128.33415111940297,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,10,s E     a,ejector stroke,[mm],137,80.0,-0.9,15.2,7.082481751824817,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],5,80.0,954.0,956.0,954.6224,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],15,80.0,198.0,210.0,204.4,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111329.xml.gz,ddd_y_250909111329.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],974,80.0,206.0,1462.0,701.2279260780288,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,0,p Soll,Nominal pressure,[bar],241,80.0,3.0,210.0,137.9253112033195,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,1,p Sys   a,System pressure,[bar],3467,80.0,0.0,168.0,113.60715315835016,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,2,s L     a,die position,[mm],2833,80.0,0.0,990.8,425.2702435580657,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,3,p L     a,closing pressure,[bar],1633,80.0,1.064,201.0,107.1127152480098,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,4,s I     a,Plunger stroke,[mm],2250,80.0,0.0,763.5,309.2513333333333,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],468,80.0,-0.04,2.14,0.8626260683760683,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2586,80.0,0.0,534.0,417.48375870069606,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1325,80.0,-3.0,162.0,116.58339622641509,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],2383,80.0,2.0,233.0,109.15652538816617,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],473,80.0,118.0,136.0,128.16083086680763,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,10,s E     a,ejector stroke,[mm],137,80.0,-0.9,15.1,7.111678832116789,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],9,80.0,954.0,956.0,954.4444444444445,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],15,80.0,198.0,210.0,204.54026666666667,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111532.xml.gz,ddd_y_250909111532.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],1162,80.0,204.0,1476.0,815.7211703958692,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,0,p Soll,Nominal pressure,[bar],241,80.0,3.0,210.0,137.93360995850622,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,1,p Sys   a,System pressure,[bar],2705,80.0,0.0,168.0,110.95378927911275,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,2,s L     a,die position,[mm],2850,80.0,0.0,990.696,425.9740687719298,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,3,p L     a,closing pressure,[bar],1644,80.0,1.038,201.0,108.9306800486618,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,4,s I     a,Plunger stroke,[mm],2258,80.0,0.0,763.5,310.3248449955713,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],489,80.0,-0.04,2.1,0.8228220858895706,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2565,80.0,0.0,531.0,422.94152046783626,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1232,80.0,-3.0,161.0,114.45698051948052,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],2367,80.0,2.059,232.0,110.09677186311788,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],512,80.0,118.0,136.0,128.73249609375,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,10,s E     a,ejector stroke,[mm],137,80.0,-0.9,15.1,7.491240875912409,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],8,80.0,954.0,956.0,954.75,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],15,80.0,198.0,210.0,204.53686666666667,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111735.xml.gz,ddd_y_250909111735.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],1000,80.0,204.0,1474.0,708.672,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,0,p Soll,Nominal pressure,[bar],244,80.0,3.0,210.0,138.36065573770492,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,1,p Sys   a,System pressure,[bar],3166,80.0,0.0,169.0,113.41569962097283,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,2,s L     a,die position,[mm],2814,80.0,0.0,990.7,423.84953802416493,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,3,p L     a,closing pressure,[bar],1562,80.0,1.0,200.0,106.85595390524968,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,4,s I     a,Plunger stroke,[mm],2262,80.0,0.0,764.0,310.9210875331565,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],436,80.0,-0.04,2.07,0.9263050458715597,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2580,80.0,0.0,532.0,415.7251937984496,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1251,80.0,-3.0,162.0,114.88649080735412,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],2215,80.0,2.1,235.0,107.61088036117381,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],553,80.0,118.0,136.0,128.2533200723327,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,10,s E     a,ejector stroke,[mm],133,80.0,-0.9,14.8,7.1842105263157885,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],20,80.0,954.0,956.0,954.6,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],38,80.0,188.0,210.0,198.5750789473684,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909111939.xml.gz,ddd_y_250909111939.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],897,80.0,206.0,1476.0,748.231884057971,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,0,p Soll,Nominal pressure,[bar],243,80.0,3.0,210.0,138.38683127572017,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,1,p Sys   a,System pressure,[bar],3513,80.0,0.0,168.0,113.15542271562767,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,2,s L     a,die position,[mm],2854,80.0,0.0,990.7,426.69621583742116,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,3,p L     a,closing pressure,[bar],1738,80.0,1.149,200.0,108.68593153049483,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,4,s I     a,Plunger stroke,[mm],2241,80.0,0.0,762.5,307.5475234270415,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],403,80.0,-0.03,2.11,0.8915359801488834,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2624,80.0,0.0,534.0,420.2560975609756,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1226,80.0,-3.0,159.0,112.7463295269168,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],1889,80.0,2.186,230.0,107.63853149814716,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],438,80.0,118.0,136.0,127.54109589041096,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250909112142.xml.gz,ddd_y_250909112142.xml.gz,,10,s E     a,ejector stroke,[mm],131,80.0,-0.9,14.8,7.264885496183206,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
