collection,source_rel_path,filename,file_status,size_bytes,metadata_key_count,metadata_keys,curve_count,total_samples,min_duration_s,max_duration_s,curve_headers,sample_headers,curve_metadata_headers,available_curves,checks
ddd,ddd\ddd_y_250909132932.xml.gz,ddd_y_250909132932.xml.gz,,107387,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,20304,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909133136.xml.gz,ddd_y_250909133136.xml.gz,,99267,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18467,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909133340.xml.gz,ddd_y_250909133340.xml.gz,,82041,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,14393,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909134546.xml.gz,ddd_y_250909134546.xml.gz,,99519,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18198,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909134751.xml.gz,ddd_y_250909134751.xml.gz,,103389,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,19031,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909134955.xml.gz,ddd_y_250909134955.xml.gz,,103109,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18776,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909135159.xml.gz,ddd_y_250909135159.xml.gz,,103645,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18960,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909135403.xml.gz,ddd_y_250909135403.xml.gz,,102802,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18737,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909135607.xml.gz,ddd_y_250909135607.xml.gz,,102397,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,18753,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909135812.xml.gz,ddd_y_250909135812.xml.gz,,105974,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,19428,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909140016.xml.gz,ddd_y_250909140016.xml.gz,,106098,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,19522,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909140221.xml.gz,ddd_y_250909140221.xml.gz,,83542,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,14996,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909140928.xml.gz,ddd_y_250909140928.xml.gz,,83796,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,15139,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909141134.xml.gz,ddd_y_250909141134.xml.gz,,87153,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,15872,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909141338.xml.gz,ddd_y_250909141338.xml.gz,,80827,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,14548,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909141543.xml.gz,ddd_y_250909141543.xml.gz,,81918,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,14831,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909141748.xml.gz,ddd_y_250909141748.xml.gz,,84477,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,15271,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909141953.xml.gz,ddd_y_250909141953.xml.gz,,83298,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,15039,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909142512.xml.gz,ddd_y_250909142512.xml.gz,,97077,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17604,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909142716.xml.gz,ddd_y_250909142716.xml.gz,,98842,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17897,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
ddd,ddd\ddd_y_250909142921.xml.gz,ddd_y_250909142921.xml.gz,,97075,37,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; longText; machineId; machineType; metalIdent; objectNumber; objectSVname; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; shortText; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,14,17586,80.0,80.0,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Ambient pressure (p Atm   a) [mbar]; Casting cylinder velocity (v I     a) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Nominal pressure (p Soll) [bar]; Plunger stroke (s I     a) [mm]; System pressure (p Sys   a) [bar]; VacD2: Vacuum pressure moving platen (p VacD2 a) [mbar]; Vacuum tank pressure (p Vac T a) [mbar]; casting cyl. primary (p I.1   a) [bar]; closing pressure (p L     a) [bar]; die position (s L     a) [mm]; ejector stroke (s E     a) [mm]; nitrogen pressure accu (p N Acc a) [bar],OK
